[Tue Nov 17 14:51:14.881 2009] 0.000 sec [scan/4/rel 12 (0,20)] [*] 
[Tue Nov 17 23:09:35.170 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Wed Nov 18 12:40:04.585 2009] 0.006 sec [scan/2/rel 1 (0,20)] [user_core] 
[Wed Nov 18 12:58:33.120 2009] 0.000 sec [scan/4/rel 2 (0,20)] [*] 
[Wed Nov 18 12:58:35.434 2009] 0.000 sec [scan/4/rel 2 (0,20)] [*] 
[Wed Nov 18 14:23:49.567 2009] 0.036 sec [all/4/rel 0 (0,20)] [*] apple
[Wed Nov 18 14:23:55.435 2009] 0.004 sec [all/4/rel 0 (0,20)] [*] apple
[Wed Nov 18 14:23:58.087 2009] 0.019 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:24:04.341 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:24:21.460 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:24:27.179 2009] 0.002 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:24:43.470 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:24:46.538 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:24:51.351 2009] 0.002 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:24:51.780 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:24:56.184 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 14:25:00.775 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 14:26:40.034 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 14:26:44.973 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:26:50.429 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:27:09.312 2009] 0.002 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:28:03.888 2009] 0.000 sec [scan/4/rel 12 (0,20)] [*] 
[Wed Nov 18 14:28:09.898 2009] 0.001 sec [all/4/rel 2 (0,20)] [*] pizza
[Wed Nov 18 14:28:28.188 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 14:28:47.746 2009] 0.002 sec [all/4/rel 1076 (0,20)] [*] bar
[Wed Nov 18 14:29:06.906 2009] 0.000 sec [all/4/rel 13 (0,20)] [*] ice
[Wed Nov 18 14:29:19.695 2009] 0.000 sec [all/4/rel 121 (0,20)] [*] theatre
[Wed Nov 18 14:29:34.984 2009] 0.001 sec [all/4/rel 2 (0,20)] [*] theatre
[Wed Nov 18 14:29:40.673 2009] 0.001 sec [all/4/rel 18 (0,20)] [*] theatre
[Wed Nov 18 14:29:57.299 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] theatre
[Wed Nov 18 14:30:22.928 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] apple
[Wed Nov 18 14:47:13.728 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 15:07:51.812 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 15:08:03.407 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 15:08:07.575 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 15:08:12.487 2009] 0.040 sec [all/4/rel 0 (0,20)] [*] hhh
[Wed Nov 18 15:08:16.699 2009] 0.046 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 15:08:20.493 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 15:08:25.612 2009] 0.014 sec [all/4/rel 189 (0,20)] [*] bar
[Wed Nov 18 15:08:36.021 2009] 0.002 sec [all/4/rel 1372 (0,20)] [*] bar
[Wed Nov 18 15:08:41.263 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 15:09:23.108 2009] 0.002 sec [all/2/rel 1489 (0,20)] [*] bar
[Wed Nov 18 15:09:28.813 2009] 0.002 sec [all/4/rel 189 (0,20)] [*] bar
[Wed Nov 18 15:11:04.533 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 15:11:15.490 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 15:11:26.423 2009] 0.115 sec [all/4/rel 0 (0,20)] [*] theatre
[Wed Nov 18 15:11:29.564 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] theatre
[Wed Nov 18 15:11:40.225 2009] 0.041 sec [all/4/rel 0 (0,20)] [*] theatre
[Wed Nov 18 15:11:44.458 2009] 0.000 sec [all/2/rel 141 (0,20)] [*] theatre
[Wed Nov 18 15:11:50.705 2009] 0.039 sec [all/4/rel 49 (0,20)] [*] theatre
[Wed Nov 18 15:11:54.816 2009] 0.000 sec [all/2/rel 141 (0,20)] [*] theatre
[Wed Nov 18 16:11:36.410 2009] 0.056 sec [all/4/rel 0 (0,20)] [*] theatre
[Wed Nov 18 16:11:41.171 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] theatre
[Wed Nov 18 16:11:44.259 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] theatre
[Wed Nov 18 16:11:50.943 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:11:53.684 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:16:00.911 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:16:03.379 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:16:09.596 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:16:15.179 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:16:16.968 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:16:23.088 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:17:02.541 2009] 0.000 sec [scan/4/rel 45 (0,20)] [*] 
[Wed Nov 18 16:26:51.777 2009] 0.046 sec [all/4/rel 2 (0,20)] [*] pierre
[Wed Nov 18 16:27:00.236 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] pierre
[Wed Nov 18 16:27:08.426 2009] 0.000 sec [all/2/rel 3 (0,20)] [*] pierre
[Wed Nov 18 16:29:46.143 2009] 0.074 sec [all/4/rel 0 (0,20)] [*] art
[Wed Nov 18 16:31:19.823 2009] 0.043 sec [all/4/rel 0 (0,20)] [*] art
[Wed Nov 18 16:31:25.912 2009] 0.040 sec [all/4/rel 0 (0,20)] [*] art
[Wed Nov 18 16:31:30.253 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] art
[Wed Nov 18 16:31:33.883 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] art
[Wed Nov 18 16:32:00.163 2009] 0.109 sec [all/2/rel 208 (0,20)] [*] art
[Wed Nov 18 16:34:54.585 2009] 0.063 sec [all/2/rel 208 (0,20)] [*] art
[Wed Nov 18 16:46:53.827 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:47:02.291 2009] 0.000 sec [all/2/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:47:20.174 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:47:42.872 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:47:46.410 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:48:20.964 2009] 0.000 sec [all/2/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:48:27.942 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:48:40.314 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:48:42.735 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:48:51.467 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 16:55:49.210 2009] 0.031 sec [all/2/rel 1489 (0,20)] [*] bar
[Wed Nov 18 16:55:57.501 2009] 0.002 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 16:56:02.142 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 16:56:07.998 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 17:02:36.330 2009] 0.006 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 17:02:40.755 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 17:02:48.458 2009] 0.001 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 17:02:56.239 2009] 0.002 sec [all/2/rel 1489 (0,20)] [*] bar
[Wed Nov 18 17:25:45.790 2009] 0.030 sec [all/2/rel 0 (0,20)] [*] bar
[Wed Nov 18 17:38:33.580 2009] 0.035 sec [all/4/rel 0 (0,20)] [*] bar
[Wed Nov 18 17:41:25.926 2009] 0.015 sec [all/2/rel 0 (0,20)] [*] bar
[Wed Nov 18 17:44:26.494 2009] 0.000 sec [all/2/rel 0 (0,20)] [*] Enter keyword
[Wed Nov 18 17:44:40.293 2009] 0.057 sec [all/2/rel 1 (0,20)] [*] art
[Wed Nov 18 17:45:25.583 2009] 0.000 sec [all/2/rel 1 (0,20)] [*] art
[Wed Nov 18 17:47:37.510 2009] 0.013 sec [all/3/rel 1 (0,20)] [*] art
[Wed Nov 18 17:47:41.341 2009] 0.001 sec [all/2/rel 1 (0,20)] [*] art
[Wed Nov 18 17:47:45.564 2009] 0.001 sec [all/3/rel 1 (0,20)] [*] art
[Wed Nov 18 17:47:48.884 2009] 0.001 sec [all/3/rel 1 (0,20)] [*] art
[Wed Nov 18 17:48:08.806 2009] 0.000 sec [all/3/rel 1 (0,20)] [*] art
[Wed Nov 18 17:48:53.664 2009] 0.001 sec [all/3/rel 1 (0,20)] [*] art
[Wed Nov 18 17:51:50.643 2009] 0.057 sec [all/4/rel 0 (0,20)] [*] art
[Wed Nov 18 17:52:00.162 2009] 0.065 sec [all/4/rel 2 (0,20)] [*] pierre
[Wed Nov 18 17:54:22.159 2009] 0.017 sec [all/2/rel 3 (0,20)] [*] pierre
[Wed Nov 18 18:35:28.699 2009] 0.093 sec [all/4/rel 2 (0,20)] [*] pierre
[Wed Nov 18 23:03:35.896 2009] 0.191 sec [all/4/rel 2 (0,20)] [*] pierre
[Thu Nov 19 09:03:02.746 2009] 0.228 sec [all/4/rel 0 (0,20)] [*] art
[Thu Nov 19 09:03:09.291 2009] 0.001 sec [all/2/rel 208 (0,20)] [*] art
[Thu Nov 19 09:03:14.824 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] art
[Thu Nov 19 09:03:33.112 2009] 0.050 sec [all/4/rel 0 (0,20)] [*] jane
[Thu Nov 19 09:03:36.084 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] jane
[Thu Nov 19 09:03:39.418 2009] 0.000 sec [all/4/rel 1 (0,20)] [*] jane
[Thu Nov 19 09:04:06.188 2009] 0.000 sec [all/4/rel 1 (0,20)] [*] jane
[Thu Nov 19 12:13:30.811 2009] 0.036 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:13:31.632 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:16:30.609 2009] 0.001 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:16:30.907 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:21:41.061 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:21:41.376 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:24:00.106 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:24:00.354 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:25:10.439 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:25:10.668 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:25:40.760 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:33:57.774 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:33:58.001 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:42:26.888 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:42:27.166 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:44:32.780 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 12:44:33.991 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 13:53:23.919 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 13:53:24.078 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 13:55:28.364 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 13:55:28.898 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 13:56:01.959 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 14:29:10.175 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 14:29:10.498 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 14:29:39.796 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:13:00.284 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:13:00.344 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:13:19.187 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:14:18.829 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:14:18.889 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:14:32.222 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:22:36.607 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:22:36.667 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:22:57.362 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:45:32.988 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:45:33.283 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:45:51.078 2009] 0.005 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:51:19.256 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:51:19.684 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:51:49.147 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 15:51:52.283 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 16:21:48.439 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 16:21:48.669 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 16:22:09.770 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 16:23:35.520 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 16:23:35.792 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 16:23:58.061 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 16:26:54.374 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 16:26:54.791 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 16:27:25.128 2009] 0.003 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 17:19:35.320 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 17:19:35.771 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 17:19:54.725 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 17:26:33.016 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 17:26:33.099 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 17:26:53.401 2009] 0.000 sec [scan/2/rel 0 (0,20)] [user_core] 
[Thu Nov 19 18:26:42.368 2009] 0.077 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Thu Nov 19 18:26:56.752 2009] 0.164 sec [all/4/rel 1 (0,20)] [*] jane
[Fri Nov 20 11:14:46.906 2009] 0.028 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:14:54.771 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:15:01.982 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:15:06.255 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:15:28.445 2009] 0.000 sec [all/4/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:15:41.062 2009] 0.000 sec [all/2/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:16:06.226 2009] 0.000 sec [all/2/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:16:08.040 2009] 0.000 sec [all/2/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:17:14.864 2009] 0.000 sec [all/2/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:17:28.728 2009] 0.000 sec [all/2/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:19:34.250 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:19:55.318 2009] 0.000 sec [all/2/rel 0 (0,20)] [*] Enter keyword
[Fri Nov 20 11:20:45.265 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:20:54.024 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 11:20:57.947 2009] 0.000 sec [scan/4/rel 3 (0,20)] [*] 
[Fri Nov 20 11:21:14.753 2009] 0.003 sec [scan/4/rel 1723 (0,20)] [*] 
[Fri Nov 20 11:21:25.122 2009] 0.003 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:21:29.553 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:22:23.907 2009] 0.000 sec [scan/2/rel 64 (0,20)] [*] 
[Fri Nov 20 11:22:29.554 2009] 0.000 sec [scan/3/rel 16 (0,20)] [*] 
[Fri Nov 20 11:22:37.973 2009] 0.000 sec [scan/3/rel 4 (0,20)] [*] 
[Fri Nov 20 11:22:43.387 2009] 0.000 sec [scan/3/rel 16 (0,20)] [*] 
[Fri Nov 20 11:23:05.062 2009] 0.022 sec [all/3/rel 1 (0,20)] [*] book
[Fri Nov 20 11:50:37.923 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:51:05.660 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:52:46.090 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:53:16.969 2009] 0.003 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:53:32.249 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 11:53:37.656 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 11:55:20.237 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:55:31.554 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 11:55:38.033 2009] 0.000 sec [scan/4/rel 63 (0,20)] [*] 
[Fri Nov 20 11:55:42.015 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 11:55:51.614 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:55:55.099 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:58:28.700 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:58:37.561 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:58:45.668 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:58:49.471 2009] 0.005 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 11:59:05.259 2009] 0.000 sec [scan/2/rel 64 (0,20)] [*] 
[Fri Nov 20 11:59:09.362 2009] 0.000 sec [scan/2/rel 64 (0,20)] [*] 
[Fri Nov 20 11:59:20.603 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 11:59:23.802 2009] 0.000 sec [scan/2/rel 64 (0,20)] [*] 
[Fri Nov 20 12:02:55.299 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 12:03:02.993 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 12:03:11.074 2009] 0.000 sec [scan/3/rel 16 (0,20)] [*] 
[Fri Nov 20 12:03:19.979 2009] 0.000 sec [scan/2/rel 64 (0,20)] [*] 
[Fri Nov 20 12:03:25.082 2009] 0.000 sec [scan/2/rel 64 (0,20)] [*] 
[Fri Nov 20 12:04:57.480 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 12:05:04.074 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 12:05:07.640 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 12:05:26.410 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 12:05:36.215 2009] 0.000 sec [scan/4/rel 15 (0,20)] [*] 
[Fri Nov 20 12:05:42.989 2009] 0.000 sec [scan/4/rel 65 (0,20)] [*] 
[Fri Nov 20 12:05:46.231 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 12:06:38.367 2009] 0.000 sec [scan/4/rel 65 (0,20)] [*] 
[Fri Nov 20 12:06:43.620 2009] 0.000 sec [scan/4/rel 65 (0,20)] [*] 
[Fri Nov 20 12:06:54.447 2009] 0.000 sec [scan/4/rel 65 (0,20)] [*] 
[Fri Nov 20 12:08:47.157 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 12:33:12.503 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 12:33:21.886 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 12:33:45.487 2009] 0.000 sec [scan/4/rel 65 (0,20)] [*] 
[Fri Nov 20 12:33:54.204 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 12:34:00.170 2009] 0.000 sec [scan/2/rel 64 (0,20)] [*] 
[Fri Nov 20 12:45:26.518 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 12:45:31.021 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 12:45:45.998 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 12:46:40.752 2009] 0.000 sec [scan/2/rel 1 (0,20)] [user_core] 
[Fri Nov 20 12:47:11.571 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 12:47:19.853 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 12:47:35.504 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 12:47:39.704 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 12:52:08.220 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 12:52:14.895 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 12:53:13.071 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 12:54:07.086 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 12:56:14.713 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 12:58:58.433 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 13:03:37.378 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 13:03:50.690 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 13:03:53.564 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 13:03:59.589 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 13:08:38.177 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 13:08:47.429 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 13:09:17.671 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 13:10:37.137 2009] 0.000 sec [scan/4/rel 4 (0,20)] [*] 
[Fri Nov 20 13:11:46.946 2009] 0.003 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 13:14:51.268 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 13:14:58.958 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 13:15:03.427 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 13:15:30.559 2009] 0.000 sec [scan/4/rel 34 (0,20)] [*] 
[Fri Nov 20 13:15:38.341 2009] 0.004 sec [scan/2/rel 43158 (0,20)] [*] 
[Fri Nov 20 13:15:47.701 2009] 0.000 sec [scan/3/rel 4 (0,20)] [*] 
[Fri Nov 20 13:16:33.513 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 13:16:40.760 2009] 0.000 sec [scan/4/rel 30 (0,20)] [*] 
[Fri Nov 20 13:19:26.943 2009] 0.000 sec [scan/4/rel 30 (0,20)] [*] 
[Fri Nov 20 13:28:58.938 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 13:30:05.270 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 13:30:14.056 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
[Fri Nov 20 13:30:18.729 2009] 0.000 sec [scan/4/rel 0 (0,20)] [*] 
